ID,ACSTOTPOP,DEMOGIDX_2,DEMOGIDX_5,P_PM25,P_D2_PM25,P_D5_PM25,P_OZONE,P_D2_OZONE,P_D5_OZONE,P_DSLPM,P_D2_DSLPM,P_D5_DSLPM,P_CANCER,P_D2_CANCER,P_D5_CANCER,P_RESP,P_D2_RESP,P_D5_RESP,P_RSEIAIR,P_D2_RSEIAIR,P_D5_RSEIAIR,P_PTRAF,P_D2_PTRAF,P_D5_PTRAF,P_LDPNT,P_D2_LDPNT,P_D5_LDPNT,P_PNPL,P_D2_PNPL,P_D5_PNPL,P_PRMP,P_D2_PRMP,P_D5_PRMP,P_PTSDF,P_D2_PTSDF,P_D5_PTSDF,P_UST,P_D2_UST,P_D5_UST,P_PWDIS,P_D2_PWDIS,P_D5_PWDIS
24033807405,6460,0.428319104259317,0.118808925441478,43,63,45,84,83,76,86,82,75,52,77,67,69,83,76,34,55,36,85,81,72,48,68,47,90,85,77,42,60,46,77,78,69,72,76,65,28,47,30
24033807407,6959,0.548189222373114,0.127464502155721,41,69,45,85,90,79,77,85,73,52,84,70,69,88,78,33,63,38,76,85,71,33,64,36,84,89,77,56,77,59,69,82,68,45,70,51,3,8,4
24033807408,5883,0.394951555328913,0.099769217245236,42,59,38,87,82,70,73,75,62,52,75,63,69,82,70,33,50,30,52,62,47,75,79,58,94,84,73,42,58,40,84,78,66,43,58,41,43,60,38
24033807409,4290,0.580936676011800,0.203329624477870,43,73,68,83,91,91,86,90,90,52,86,85,69,89,90,33,65,57,91,92,91,54,80,75,85,91,91,41,69,65,72,85,85,58,79,77,4,11,8
24033807410,5078,0.487380559150398,0.137743309805943,42,66,50,84,86,81,83,84,78,52,81,72,69,86,80,33,58,41,76,81,74,20,41,25,83,86,79,42,65,51,70,79,71,77,82,73,3,7,4
24033807500,7468,0.422685523857796,0.129075612488815,49,67,53,79,81,76,83,80,76,52,77,70,69,83,78,33,53,38,76,76,71,66,77,64,69,77,71,71,77,69,70,75,69,70,75,67,47,66,52
24033980000,14471,0.610440629353280,0.242478989926823,47,77,79,82,92,95,78,89,92,52,87,90,69,90,93,35,69,67,50,75,79,55,82,82,78,90,93,45,74,75,80,89,92,54,78,80,79,91,93
24035810100,2795,0.122540250447227,0.110895975737301,18,12,19,80,42,71,28,18,30,6,11,25,4,8,16,14,8,14,10,7,11,51,27,46,30,17,31,19,12,21,14,9,15,19,15,21,0,0,0
24035810200,2634,0.222854973424449,0.134479509902958,18,19,23,72,58,74,22,25,29,6,25,32,4,18,20,9,9,11,5,7,6,62,54,63,35,35,44,14,16,19,10,12,12,12,16,16,0,0,0
24035810300,5022,0.177226829951526,0.100677497458378,19,17,19,81,54,67,30,27,29,6,20,21,31,39,44,25,20,23,14,14,14,44,33,37,28,23,25,30,25,30,21,20,21,15,16,15,1,0,0
24035810400,6191,0.100442349957775,0.062681049788574,20,11,12,88,39,49,28,15,16,6,9,9,31,31,34,24,11,14,8,5,5,40,18,23,23,10,12,58,27,35,50,26,31,26,16,16,3,2,2
24035810500,4768,0.143194869469439,0.084634983058108,20,14,17,75,45,55,28,21,22,6,14,16,4,10,10,11,7,8,14,12,11,46,28,33,23,15,17,52,34,41,51,34,41,28,23,24,5,4,4
24035810600,4892,0.140759200034370,0.076825295810043,20,14,15,90,50,59,34,25,25,6,14,13,31,35,37,20,12,14,28,21,22,38,23,26,22,14,14,15,11,11,18,14,13,22,18,17,11,7,8
24035810700,3897,0.248652809853733,0.120288594984988,21,24,24,94,70,80,42,44,48,52,63,68,31,46,49,26,28,28,57,50,57,48,48,47,24,28,26,11,14,13,14,19,16,37,41,42,14,16,16
24035810800,5770,0.109272097053725,0.083201658572209,24,13,19,95,44,66,80,39,59,52,53,59,31,32,39,42,20,32,29,17,24,29,14,23,30,15,22,7,4,5,12,6,9,46,27,37,13,7,10
24035810901,6175,0.147660591166632,0.075455184007691,23,17,17,94,53,61,64,41,46,6,15,13,31,36,37,39,25,27,22,18,16,33,21,23,28,19,18,6,4,4,15,12,10,39,30,29,10,7,7
24035810902,2789,0.075654356400143,0.091376071484537,21,9,19,92,32,68,37,15,33,6,6,18,31,28,41,29,10,24,2,0,2,25,10,22,25,8,20,5,2,4,12,4,10,20,12,18,7,3,6
24035811000,4769,0.187476358864169,0.109760412737101,22,20,23,95,61,77,48,40,50,52,58,65,31,40,46,34,28,34,51,40,49,46,36,42,27,23,27,7,7,7,11,11,11,41,37,43,12,10,12
24035990000,0,0.000000000000000,0.000000000000000,,,,,,,,0,0,,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
24035990100,0,0.000000000000000,0.000000000000000,,,,,,,,0,0,,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
24035990200,0,0.000000000000000,0.000000000000000,,,,,,,,0,0,,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
24037875000,6079,0.167790755058397,0.090755019761217,23,19,20,37,29,30,25,22,21,6,18,18,31,38,41,10,7,8,20,18,18,28,20,24,33,26,27,3,3,3,24,21,22,28,26,25,65,44,51
24037875100,5743,0.228299952253119,0.133285585093239,25,26,31,35,36,42,30,33,39,52,62,71,31,44,52,11,11,14,28,30,36,34,33,38,37,38,46,3,3,4,22,26,29,38,40,47,54,48,59
24037875201,5677,0.103255987876727,0.081265815943311,23,12,18,35,17,25,22,12,16,52,52,58,31,32,38,12,5,9,12,7,9,35,16,26,35,16,26,2,0,2,24,13,19,26,16,21,49,22,36
24037875202,6051,0.144402791504004,0.080288648869598,24,17,19,34,23,24,20,15,14,52,55,58,31,36,38,13,8,10,8,7,6,12,9,11,43,29,32,2,2,2,16,12,12,16,15,13,2,2,2
24037875300,3119,0.229870729822529,0.105877189921443,22,23,22,36,37,34,15,18,14,6,26,23,31,44,45,16,16,16,3,4,3,49,46,43,44,44,44,4,5,4,20,24,21,25,30,27,24,24,23
24037875400,6909,0.158239996999815,0.091866421671211,21,16,19,44,32,36,19,16,16,6,17,18,31,37,41,13,9,11,4,4,3,44,30,35,44,32,38,4,3,3,48,35,42,32,27,29,27,19,23
24037875501,7168,0.217419652706210,0.076072280236210,21,21,16,46,42,31,26,28,18,6,25,13,31,43,37,12,11,8,16,19,12,16,15,13,57,50,41,3,3,2,34,34,26,16,20,13,37,34,26
24037875502,4167,0.139791037764044,0.099538503622879,21,15,20,46,29,41,26,19,25,6,14,21,31,35,43,12,7,11,7,6,6,26,16,24,42,27,39,3,2,3,62,38,54,36,27,35,27,17,24
24037875601,1808,0.178926991150442,0.129940981102136,21,18,26,46,37,52,27,25,34,52,57,70,31,39,51,11,9,13,19,18,25,54,40,56,37,31,45,2,2,2,33,29,41,27,26,35,55,41,59
24037875602,6400,0.139218750000000,0.076906094229369,21,15,16,46,29,31,27,20,19,52,54,57,31,35,37,11,7,8,33,24,25,19,12,15,59,37,43,3,2,2,27,20,21,38,28,29,55,33,38
24037875700,7025,0.112331674637245,0.097986056504217,20,12,19,52,27,45,24,14,22,52,53,62,31,33,43,10,5,9,20,13,20,48,23,39,52,27,48,2,0,2,27,17,27,22,15,21,65,31,54
24037875803,5705,0.213220181533161,0.066968306757499,19,19,13,78,59,46,23,25,14,52,60,55,31,42,35,10,9,6,38,35,25,44,39,27,87,63,53,3,3,2,54,46,35,28,31,19,67,54,40
24037875903,3309,0.440616500453309,0.126809814738694,19,36,23,68,78,70,25,46,31,52,78,69,31,62,50,10,19,12,28,46,34,33,56,36,89,85,79,4,9,4,64,73,65,44,62,50,58,74,60
24037875904,6163,0.482956755396598,0.152488312339250,19,39,27,68,80,77,25,48,37,52,80,75,31,64,57,10,21,14,29,50,41,32,58,41,83,86,83,4,10,5,50,69,62,33,57,46,56,76,67
24037875905,2076,0.291648085978802,0.111592170352362,19,25,20,73,67,67,21,30,22,52,67,66,31,50,47,9,12,9,12,19,13,29,36,29,95,75,77,3,4,3,50,53,50,21,31,23,57,59,54
24037875906,5042,0.296707655692185,0.089725566492438,19,25,17,73,68,57,21,31,17,52,68,60,31,51,41,10,13,8,24,32,22,17,22,16,90,74,67,4,6,3,52,55,44,38,47,34,56,59,44
24037876001,4875,0.483502545132631,0.147109264876707,19,39,26,70,81,77,35,58,49,52,80,74,31,64,55,10,21,14,38,59,49,47,71,55,87,87,83,3,7,4,64,76,70,50,69,60,60,78,68
24037876003,3261,0.219257896350812,0.064710650584891,20,21,13,62,52,36,34,35,21,52,61,54,31,43,34,11,11,6,35,34,23,19,18,13,74,59,45,4,4,2,37,36,24,34,36,22,55,48,32
24037876004,7461,0.313687846154117,0.080781540798366,20,28,16,62,64,45,34,45,26,52,69,58,31,52,38,10,14,7,43,49,34,18,24,15,76,71,56,3,5,2,41,49,33,44,52,35,60,64,43
24037876101,4412,0.195968194196309,0.095166595427252,19,18,18,61,48,51,17,18,15,52,59,62,31,41,42,11,9,10,7,8,6,49,40,39,56,46,50,6,6,5,26,26,25,20,22,19,33,28,28
24037876102,3062,0.177878168131832,0.069968548942390,19,17,13,61,45,38,17,16,11,52,57,55,31,39,35,11,9,7,14,14,9,36,28,23,68,49,45,5,4,3,29,26,20,30,28,21,45,34,28
24037876200,7697,0.202232597894464,0.102877023678649,17,17,17,75,56,65,18,19,17,52,59,63,31,41,44,9,8,8,3,4,3,63,51,52,64,52,59,4,4,4,36,34,36,21,24,21,41,35,38
24037990000,0,0.000000000000000,0.000000000000000,,,,,,,,0,0,,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
24039930101,7000,0.682907460074382,0.221675476849675,18,49,36,25,60,49,16,45,35,6,48,46,4,30,28,23,57,45,37,69,64,41,77,67,20,53,42,17,46,36,23,55,47,37,70,64,27,63,51
24039930102,3809,0.344186184592207,0.140383963569816,17,26,23,35,48,44,16,28,21,6,36,34,4,23,21,23,34,29,26,38,35,47,60,53,20,32,25,17,27,24,20,32,28,21,35,30,52,62,60
24039930200,1443,0.206765020572551,0.171394953025419,14,15,23,70,54,82,12,13,19,6,24,40,4,16,25,13,12,20,2,3,3,74,58,81,20,19,32,7,7,11,7,7,11,0,0,0,33,30,49
24039930500,3770,0.193062623720286,0.121253821841565,14,14,17,44,37,47,12,12,13,6,22,28,4,15,18,12,10,14,3,4,3,64,49,60,13,11,13,16,15,19,10,10,11,22,24,27,3,3,4
24039930600,2636,0.471352116244937,0.225814525708584,13,27,27,64,78,88,16,36,35,6,42,46,4,26,28,7,15,15,0,0,0,68,81,87,14,30,29,8,19,18,7,18,15,27,50,53,2,5,5
24039930800,6176,0.458407978861148,0.176018549619988,16,32,26,29,51,45,12,28,20,6,42,41,4,26,25,18,35,29,16,33,28,63,78,76,16,33,25,40,61,58,11,26,19,28,50,46,59,76,75
24039990100,0,0.000000000000000,0.000000000000000,,,,,,,,0,0,,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
24041960100,4036,0.168731417244796,0.104953405053837,19,16,19,71,48,63,24,21,24,6,18,23,4,13,14,5,4,5,17,16,18,48,34,42,22,17,20,19,16,20,18,17,19,16,16,17,5,4,5
24041960201,4057,0.130145427655903,0.058468074866290,18,12,11,81,44,42,24,16,13,6,12,8,31,35,33,4,2,2,15,11,8,47,26,25,20,11,10,9,6,5,35,24,20,21,17,13,6,4,4
24041960300,3748,0.377881856525368,0.147016099271351,18,30,25,75,76,79,41,56,55,6,38,35,31,57,55,3,5,4,44,55,55,56,69,63,21,36,28,8,15,11,46,58,58,67,71,71,4,7,6
24041960400,5874,0.336224712791379,0.151285782412058,18,27,26,74,72,80,43,54,58,6,36,36,31,54,56,3,4,4,47,54,58,76,75,77,22,34,31,8,14,12,53,59,64,69,68,72,4,6,6
24041960501,4328,0.167974525336577,0.094495502581636,19,16,17,73,49,59,32,27,29,6,18,19,31,38,42,3,2,3,36,29,33,37,27,31,22,17,18,9,8,8,47,36,42,28,26,26,3,3,3
24041960502,3804,0.211922721074228,0.075883730156746,18,18,14,71,56,48,34,34,25,6,24,13,31,42,37,2,2,2,42,38,31,39,35,27,23,22,15,10,11,7,52,45,38,27,30,20,4,4,3
24041960600,1758,0.121729237770193,0.051752119059254,17,11,9,83,43,38,22,14,10,6,11,7,31,34,31,4,2,2,3,2,0,59,31,27,18,9,8,9,6,4,17,11,7,13,12,0,9,5,5
24041960700,4016,0.177166334661354,0.091664266088252,18,16,16,89,57,67,25,23,22,52,57,61,31,39,41,5,4,4,3,3,3,64,46,48,17,13,13,6,5,5,13,12,11,44,37,39,1,0,0
24041960800,1978,0.138523761375126,0.115312437961383,18,13,20,90,49,77,29,21,32,52,54,67,31,35,47,7,4,7,1,0,0,70,40,62,20,12,20,5,3,5,10,7,10,22,18,25,3,2,4
24041960900,3911,0.201437998546154,0.103849206228050,17,17,17,71,54,62,21,22,20,6,23,23,4,16,14,13,12,13,29,28,30,57,47,48,23,21,21,21,21,22,20,21,21,23,25,24,24,22,23
24041990000,0,0.000000000000000,0.000000000000000,,,,,,,,0,0,,0,0,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
24043000100,3930,0.265903307888040,0.111594350621068,46,48,45,26,31,26,64,59,61,52,65,66,31,48,47,69,63,63,47,47,47,88,72,71,95,73,77,67,60,61,52,51,52,62,57,58,32,36,32
24043000200,4285,0.222005858005406,0.077581878551252,46,42,33,24,25,16,71,56,51,52,61,57,31,43,37,47,43,33,33,33,25,72,59,46,99,68,65,69,55,48,51,45,38,53,48,40,26,25,18
24043000301,3271,0.348209605524332,0.200519645287477,46,58,70,23,36,41,77,72,87,52,72,85,31,55,67,36,49,60,71,68,84,86,79,90,98,81,94,78,74,87,44,54,68,53,61,73,25,37,44
24043000302,2862,0.403913347309573,0.226689542678130,46,63,75,23,40,46,78,77,91,52,76,89,31,59,71,41,59,71,81,77,91,95,85,95,98,85,96,79,78,90,45,60,74,37,55,65,27,44,52
24043000400,1918,0.666659027451519,0.254565843681417,46,79,80,24,58,54,78,91,93,52,90,92,31,74,75,44,79,79,63,85,88,86,94,95,97,97,97,79,92,93,50,78,81,44,75,75,29,65,60
24043000500,5980,0.473244147157190,0.207669964579128,45,67,71,25,48,46,71,79,86,52,80,86,31,64,68,57,77,81,48,65,72,82,85,89,95,89,94,75,81,87,51,69,75,41,62,65,34,58,59
24043000601,2355,0.425827079723536,0.213660834125910,44,63,71,26,46,49,68,75,86,52,77,87,31,61,69,51,69,78,69,74,85,60,75,81,93,85,94,78,80,88,51,65,76,51,66,74,39,59,66
24043000602,3229,0.237828573399914,0.136805045659367,43,42,50,25,27,30,81,62,77,52,62,72,31,45,53,31,32,38,63,52,66,55,52,59,89,67,81,92,67,80,43,43,52,60,53,64,38,38,45
24043000700,3387,0.643547774539245,0.270190413066889,45,77,81,24,56,56,83,92,96,52,89,93,31,73,76,37,72,74,65,85,90,88,94,96,94,96,97,84,92,95,46,75,80,70,87,91,33,68,69
24043000800,3697,0.476284084768267,0.242484213818942,45,68,77,24,47,51,86,85,94,52,80,90,31,64,73,32,56,64,64,75,87,89,87,95,93,88,96,84,85,93,42,63,73,43,64,72,30,54,60
24043000900,3866,0.495124429971995,0.225772112444498,46,70,75,22,45,44,92,87,94,52,81,89,69,86,92,31,56,59,61,75,83,75,84,89,95,90,95,91,88,93,45,66,73,77,83,89,27,51,52
24043001001,4935,0.302759580209250,0.145938868797037,44,51,54,23,32,30,90,73,83,52,68,74,31,51,55,26,34,34,51,53,60,67,68,71,88,74,83,91,74,82,49,53,60,52,56,61,27,35,35
24043001002,3527,0.223637390666035,0.129971261382474,45,42,50,21,22,24,90,64,79,52,61,70,31,44,51,25,25,30,60,49,62,77,62,71,83,63,78,94,66,79,63,52,65,46,44,52,30,29,35
24043010100,979,0.134320735444331,0.127903761416920,44,27,49,37,23,42,22,16,27,6,13,30,4,9,19,19,11,22,16,12,20,89,48,77,42,26,50,31,20,38,21,15,27,23,18,29,5,3,6
24043010200,4560,0.091848042066492,0.105670096094887,46,20,43,32,14,30,26,13,26,6,8,23,31,30,45,28,11,27,16,9,17,63,25,53,71,30,64,56,25,52,36,18,37,22,13,23,42,17,39
24043010300,7678,0.160578178737189,0.101023204060790,49,34,43,24,18,21,54,39,51,52,56,63,31,37,44,44,31,40,44,32,41,61,41,50,91,56,72,45,33,42,64,43,56,50,38,47,25,18,23
24043010401,3791,0.192561329464521,0.103344809292260,49,40,44,20,18,18,56,45,53,52,58,64,31,40,44,32,27,30,65,47,56,42,34,37,91,61,73,54,43,50,61,46,55,50,42,47,28,24,26
24043010402,5984,0.263953877005347,0.149044942998408,49,50,60,20,25,26,56,54,67,52,65,75,31,48,56,26,30,35,50,48,60,35,39,43,87,70,83,81,66,79,59,55,68,38,43,50,37,40,48
24043010600,5299,0.133457316154441,0.109018482300004,43,26,41,10,7,10,32,22,34,6,13,24,31,35,46,16,9,16,26,19,28,54,31,48,45,28,46,29,19,31,40,27,41,22,18,24,47,27,45
24043010700,3573,0.215194504974303,0.154322574130240,32,30,43,7,8,10,28,30,42,6,25,37,31,43,57,35,32,48,40,37,53,69,56,74,25,25,36,6,6,9,12,14,18,40,40,54,67,54,75
24043010802,2467,0.232425243862159,0.135922036035729,45,43,52,19,21,23,68,56,71,52,62,72,31,44,53,25,25,31,54,47,60,76,63,73,67,58,72,98,68,82,70,56,71,55,50,60,57,51,63
24043010803,4079,0.190554797431417,0.091624759023723,46,37,38,18,16,15,69,51,57,52,58,61,31,40,41,28,23,23,69,48,54,62,48,46,73,54,59,98,62,68,77,53,59,55,45,46,43,35,35
24043010901,6223,0.157373381272203,0.060390435056120,43,30,25,20,15,11,40,31,23,52,56,53,31,37,33,22,15,12,31,25,19,44,30,24,70,47,40,70,45,40,39,30,24,32,27,19,36,25,20
24043010902,3050,0.130000000000000,0.121192255777849,43,25,45,20,13,21,40,26,46,52,54,68,31,35,49,19,11,21,19,14,23,60,33,57,53,32,58,47,28,50,25,18,30,15,13,18,55,31,56
24043011000,6700,0.385373134328358,0.067163550614789,40,56,25,26,42,15,36,52,23,6,38,10,31,58,35,22,36,14,15,28,10,0,0,0,65,72,41,48,61,32,29,45,19,58,67,38,34,51,21
24043011100,6148,0.185588809368900,0.110652880986421,41,33,40,27,23,26,66,49,62,52,58,65,31,40,46,34,28,34,64,45,58,49,38,45,81,56,71,77,53,66,53,42,52,44,38,45,39,31,38
24043011202,4773,0.293283024974321,0.128667439107039,44,50,49,30,38,34,35,44,43,6,33,30,31,50,51,62,63,65,32,39,39,52,58,53,89,74,79,45,50,51,46,50,52,32,42,40,30,37,34
24043011203,4958,0.276285610545503,0.110310663963378,43,47,42,29,36,28,46,50,48,6,31,25,31,49,46,47,50,46,22,29,24,35,40,33,80,68,70,61,58,57,55,54,53,22,31,24,29,34,29
24043011204,4600,0.261560004557668,0.118272840621682,43,45,44,29,34,30,46,48,51,6,30,27,31,47,48,76,66,70,40,42,43,66,62,60,88,70,76,71,61,65,57,54,58,42,46,46,43,45,45
24043011301,5330,0.121034234416070,0.100769402874205,42,23,38,35,20,31,25,16,24,6,11,22,31,34,44,23,12,21,17,12,17,60,31,49,59,33,54,37,22,36,62,35,55,20,15,20,18,10,17
24043011302,3802,0.164983173276056,0.092659676193990,40,29,34,32,25,26,44,35,40,6,18,19,31,38,41,25,18,21,34,27,31,38,27,31,62,44,53,38,29,34,47,35,41,0,0,0,22,16,19
24043011400,6500,0.145604395604395,0.111310554119024,39,26,39,31,21,31,30,23,32,6,15,25,31,36,46,20,13,20,31,23,33,56,35,50,51,34,52,24,17,27,46,32,47,25,21,28,27,18,27
24043011501,4322,0.084691973894707,0.090422073586430,39,16,32,29,12,23,32,14,28,6,7,18,31,29,41,17,6,14,12,6,10,66,24,48,46,18,39,16,7,14,22,10,20,13,0,13,27,11,22
24043011502,3370,0.137091988130564,0.104800888129964,39,24,37,29,19,27,32,23,33,6,13,23,31,35,45,16,10,16,19,15,20,62,36,52,40,25,39,10,7,10,12,8,11,17,15,18,51,30,47
24043011600,2920,0.038698630136986,0.086040888500004,41,9,32,24,5,18,35,7,29,6,3,16,31,22,40,17,3,14,8,2,6,61,11,43,40,7,32,17,3,14,15,3,12,13,0,12,54,10,41
24043011700,5608,0.126364731132828,0.114347359736964,46,26,46,17,11,17,48,30,51,52,53,66,31,34,47,22,12,23,26,18,29,50,27,47,69,39,66,74,40,65,51,31,52,29,21,33,45,25,45
24045000100,5635,0.612794951506126,0.239502739671110,24,55,49,26,58,54,43,72,75,52,87,90,31,72,73,82,93,94,56,79,82,72,88,90,33,66,66,75,88,90,89,92,94,75,88,90,29,62,58
24045000200,1732,0.376154734411085,0.158139572193074,24,38,34,26,42,36,48,60,64,52,74,77,31,57,58,77,79,82,76,73,79,95,83,86,33,50,49,88,79,83,87,78,83,68,71,73,39,55,53
24045000300,1482,0.803643724696356,0.323510300485546,23,63,61,27,68,70,41,78,83,6,51,50,31,80,81,67,94,95,75,95,96,71,94,96,32,73,76,97,99,99,76,95,97,76,95,96,54,89,91
24045000400,3670,0.350920771972048,0.160866988582058,23,35,34,26,40,37,43,55,60,52,72,77,31,55,59,57,66,71,61,63,71,77,76,80,31,46,47,88,77,84,79,73,81,64,67,72,55,65,68
24045000500,2978,0.586635325721961,0.222365987034748,23,52,45,25,55,49,42,70,71,6,46,46,31,70,70,60,84,84,68,83,86,77,89,90,31,63,61,80,89,90,74,86,88,82,89,90,36,68,64
24045010101,5949,0.336277570545566,0.131717624497160,25,36,30,26,38,30,37,49,46,52,71,71,31,54,52,92,81,81,48,55,54,45,57,48,33,47,41,62,65,64,81,72,75,56,62,60,36,48,42
24045010102,3011,0.335996286627317,0.123637026535648,24,35,28,25,37,27,33,46,40,6,36,29,31,54,50,65,69,65,44,52,48,41,54,42,31,45,36,63,66,62,64,65,64,29,43,35,24,34,27
24045010200,6467,0.704534748514995,0.225304346635258,24,60,47,28,65,55,37,72,67,52,91,88,31,76,71,95,97,95,31,64,58,47,82,74,34,71,65,77,92,89,80,93,91,39,73,66,21,55,42
24045010300,8730,0.278828545763614,0.105754284919563,22,27,22,29,36,27,26,35,26,6,31,23,31,49,45,56,57,52,26,33,27,22,26,22,31,39,30,70,63,60,52,53,50,31,40,33,47,51,44
24045010400,7193,0.292634048662656,0.139730743314507,22,29,29,26,34,32,24,34,33,6,33,33,31,50,54,46,52,55,46,49,55,63,64,66,29,38,38,67,63,69,66,62,70,47,52,56,49,54,57
24045010501,5815,0.326141252153505,0.117245630631047,22,31,24,25,36,26,27,40,31,6,35,27,31,53,48,41,51,43,35,44,39,44,55,43,28,40,30,57,62,56,56,60,57,31,44,36,37,48,39
24045010503,4809,0.500301763502709,0.231761414864253,23,46,46,24,48,49,34,59,65,52,81,89,31,66,72,49,73,79,53,70,79,27,53,50,29,55,60,67,80,86,63,77,85,62,77,83,39,65,69
24045010504,4579,0.401511424999890,0.167680956715311,23,39,35,24,41,36,34,52,53,52,75,79,31,59,60,58,72,73,61,68,73,29,47,41,30,49,47,68,74,77,63,70,75,65,71,74,30,48,44
24045010603,8045,0.288129272840273,0.149552950748491,26,32,35,25,33,33,20,29,29,52,67,75,4,21,23,71,67,77,39,44,51,37,44,45,37,45,51,38,44,50,73,64,76,44,50,56,24,30,32
24045010604,5628,0.224633765609990,0.154542881979806,24,25,34,22,23,30,20,23,30,6,26,37,4,18,23,34,33,46,25,27,37,57,51,66,40,40,56,18,20,28,15,18,23,25,29,38,14,14,20
24045010605,4048,0.108325098814229,0.077933241300232,22,12,17,22,12,15,15,9,10,6,9,14,31,32,38,38,18,27,17,11,13,28,14,21,26,12,17,40,21,31,39,22,30,19,14,15,30,15,21
24045010606,4077,0.204046169581204,0.135082876057987,22,21,28,21,20,25,16,17,20,6,23,32,31,42,52,39,34,47,20,21,27,42,36,46,32,30,41,26,25,34,21,23,28,24,27,32,19,18,23
24045010701,4413,0.296346300964885,0.126436211616816,21,28,25,40,48,45,16,24,19,6,33,30,4,22,19,44,51,49,18,26,23,64,65,62,45,53,52,16,23,20,13,21,16,15,25,19,37,44,41
24045010703,4490,0.376119583635924,0.147738844401749,24,38,32,30,46,39,23,39,33,52,74,74,4,24,22,79,80,80,38,51,49,67,74,71,42,58,56,34,49,46,62,68,69,63,68,69,16,26,21
24045010704,4489,0.249777581465328,0.113446448303944,24,27,26,30,34,30,23,29,25,52,64,66,4,19,16,68,60,63,18,23,20,41,42,39,38,42,40,36,39,39,41,43,43,20,27,23,24,26,25
24045010800,5983,0.174062621873084,0.112650857439686,18,16,20,39,31,39,13,12,13,6,19,25,4,13,16,31,24,32,7,7,7,52,38,48,27,22,28,27,23,30,21,20,24,11,13,13,45,33,44
24047950000,1660,0.280316468827338,0.157596315799073,17,22,25,33,40,46,28,37,43,6,31,37,4,21,24,16,20,23,81,65,81,48,53,59,30,38,44,97,74,86,5,7,7,69,62,74,3,4,5
24047950100,2235,0.139974680784048,0.061068570631879,18,13,11,33,22,18,27,20,15,6,14,9,4,10,6,16,10,9,83,45,46,11,9,9,33,21,17,90,49,49,6,4,3,60,39,36,31,20,17
24047950300,3089,0.145192618970540,0.106634178625970,18,13,19,33,22,31,23,18,23,6,15,23,4,10,15,17,11,17,52,34,49,0,0,0,37,25,37,92,51,71,7,5,6,47,34,46,30,20,29
24047950400,3197,0.150884681761528,0.116120402166633,18,14,20,30,21,31,20,16,22,6,16,27,4,11,17,16,11,17,27,21,31,35,23,35,32,22,35,75,46,67,6,4,6,42,32,45,5,4,6
24047950600,2984,0.118967828418230,0.086310062137009,20,12,17,27,15,20,16,10,12,6,11,17,4,8,10,17,9,14,31,20,27,14,9,13,38,21,30,40,23,34,8,4,6,28,19,24,44,23,34
24047950700,2501,0.165933626549379,0.086695209491061,21,17,18,25,20,19,18,16,14,6,18,17,4,13,10,19,14,15,18,17,15,11,10,11,40,31,32,35,27,30,8,6,6,22,21,19,47,33,36
24047950800,4981,0.127885966673359,0.099220135979682,22,14,21,23,14,20,16,11,14,6,12,21,4,8,13,21,12,19,19,14,19,50,28,41,42,25,39,54,32,48,9,6,8,12,12,13,53,29,46
24047950900,2096,0.243043806342930,0.139441833803608,19,22,25,27,30,33,19,24,25,6,28,33,4,19,21,17,18,22,28,31,37,45,45,51,33,36,43,30,33,40,6,7,7,28,34,38,20,22,25
24047951000,4902,0.305211823456927,0.131800900958022,19,26,24,26,35,30,19,29,24,6,34,31,4,22,20,17,23,21,37,44,44,55,61,57,32,42,39,24,33,31,6,10,7,44,52,51,2,3,3
24047951101,3585,0.122493348803956,0.092154088768252,19,12,17,27,16,22,17,11,14,6,11,19,4,8,12,17,9,15,24,16,22,22,12,20,35,20,30,46,27,40,7,4,5,20,15,18,21,12,18
24047951102,3347,0.132809564271061,0.082593373950651,19,13,15,27,17,20,17,12,13,6,13,15,4,9,10,17,10,13,29,20,24,21,13,17,36,22,27,48,30,38,7,4,5,33,24,27,40,23,30
24047951200,3125,0.201280000000000,0.105194942250826,17,17,17,22,21,20,12,13,11,6,23,23,4,16,14,23,20,22,11,13,11,56,46,48,23,21,21,10,10,10,8,8,7,14,17,15,9,9,9
24047951300,2970,0.427879881146212,0.166872585176782,17,32,27,21,39,31,19,38,31,6,40,39,4,25,24,23,41,35,10,22,16,69,79,77,20,38,31,10,21,17,7,16,10,37,56,54,7,14,11
24047951400,3229,0.269413784410861,0.140276605740206,17,21,23,20,25,25,10,14,13,6,30,34,4,21,21,20,24,26,11,16,15,55,56,60,16,20,19,26,32,35,17,24,24,15,23,21,17,21,22
24047951500,4760,0.451855891292687,0.169382077364897,15,30,24,26,47,39,15,33,24,6,41,40,4,26,25,16,31,25,29,48,45,81,84,83,13,27,19,62,75,74,17,35,29,45,64,61,6,12,10
